variant_id,stop_id
874170,27
874171,3901
874171,307
874171,952
874171,1782
874171,638
874173,5781
874173,553
874173,4892
874173,5123
874173,3517
874173,480
874173,3894
874174,4570
874174,5296
874179,935
874179,707
874179,611
874179,1819
874179,1312
874179,2028
874179,1330
874179,3517
874179,508
874179,5456
874182,5424
874182,5154
874182,240
874182,1330
874182,3517
874182,508
874182,5461
874182,3892
874182,1249
874182,3134
874183,16
874183,198
874183,3547
874183,5297
874183,1151
874183,494
874183,3518
874183,5456
874183,509
874183,3526
874183,546
874183,613
874183,3895
874184,636
874184,818
874184,3517
874184,508
874184,5460
874184,3514
874184,1000
874184,5626
874185,636
874185,818
874185,3517
874185,508
874185,5460
874185,3514
874185,396
874186,3802
874186,2869
874186,5297
874186,3517
874186,508
874186,5457
874186,480
874186,2035
874188,3890
874188,3518
874188,5460
874188,509
874188,3526
874188,2816
874188,814
874188,665
874190,5761
874190,575
874190,977
874190,2028
874190,1330
874190,3517
874190,5459
874193,5758
874193,5759
874193,5753
874194,3899
874194,1819
874194,2815
874194,281
874194,3934
874195,3933
874195,2863
874195,316
874195,5487
874195,613
874195,4652
874197,1188
874197,711
874197,3421
874197,2305
874199,637
874203,2049
874203,3906
874203,3514
874203,3526
874203,546
874203,613
874216,1125
874216,3762
874216,114
874216,5154
874216,5160
874216,4748
874219,3526
874219,5575
874219,4570
874241,642
874241,636
874241,1312
874241,1176
874241,4893
874241,1901
874241,604
874241,605
874241,708
874241,711
874241,3421
874245,348
874246,1330
874246,3517
874246,480
874246,2035
874246,350
874246,2010
874247,1330
874247,3517
874247,480
874248,26
874248,5584
874248,3134
874251,1160
874251,639
874251,3899
874251,1892
874251,604
874251,934
874251,5761
874251,575
874253,1160
874253,639
874253,3899
874253,1892
874253,604
874253,5761
874253,1034
874253,1701
874253,575
874256,576
874256,1034
874256,1701
874256,5761
874256,2117
874256,1189
874256,935
874256,707
874256,613
874256,4652
874256,637
874256,648
874256,5600
874256,665
874257,5761
874257,575
874260,648
874260,5600
874260,665
874262,3182
874262,2861
874262,1149
874262,5297
874262,1142
874262,5582
874264,212
874264,3547
874264,5288
874267,3134
874267,5573
874267,5423
874267,3514
874267,317
874267,281
874267,403
874267,5439
874270,1963
874270,2863
874270,316
874270,3518
874270,1249
874271,3134
874271,5573
874273,281
874273,403
874273,3256
874274,5584
874274,3134
874276,396
874276,3890
874276,304
874276,2855
874277,2010
874277,3890
874277,304
874277,2855
874278,307
874278,304
874278,2531
874278,5167
874278,5155
874278,2479
874279,3218
874279,5424
874279,212
874282,5167
874282,5155
874282,212
874282,3547
874284,4652
874284,636
874284,818
874284,656
874284,242
874284,5296
874284,271
874284,5439
874287,481
874287,3891
874287,5625
874289,3134
874296,26
874296,5125
874296,3906
874296,319
874296,308
874296,2855
874296,5296
874298,1151
874298,307
874298,318
874298,3892
874298,27
874300,648
874300,656
874300,242
874300,5296
874300,179
874302,575
874302,2528
874302,481
874304,3890
874304,480
874304,2527
874304,576
874306,5761
874306,707
874308,637
874311,603
874311,4892
874311,5123
874311,3517
874311,480
874311,2527
874311,5523
874311,5692
874312,2276
874312,3415
874313,2049
874314,187
874314,2869
874314,5297
874315,5423
874315,5523
874317,603
874325,2861
874325,5439
874325,1149
874325,5274
874327,509
874327,3526
874327,5388
874327,546
874329,935
874329,707
874329,611
874333,26
874333,1330
874333,3517
874333,508
874333,5458
874333,3514
874333,242
874333,212
874335,509
874335,3526
874335,841
874335,2029
874335,1313
874335,637
874340,3892
874340,1249
874341,3906
874341,5458
874341,3526
874341,547
874341,242
874341,5155
874341,2479
874345,16
874345,198
874345,3547
874345,5297
874345,1151
874345,494
874345,3518
874346,3514
874346,1154
874346,5296
874346,1759
874346,15
874348,128
874352,509
874352,3526
874352,2816
874352,1782
874352,638
874353,1215
874353,481
874354,3802
874354,2869
874354,5297
874354,3517
874354,508
874354,5457
874354,480
874354,2035
874355,480
874355,2035
874361,3008
874361,891
874361,1138
874361,211
874361,240
874362,546
874362,4895
874362,554
874362,5781
874362,575
874365,1160
874365,5582
874365,651
874365,965
874365,3517
874365,508
874365,5460
874365,3514
874365,3901
874366,1160
874366,5582
874366,651
874366,965
874366,3517
874366,508
874366,5460
874366,3514
874366,3901
874370,1233
874370,5459
874370,509
874370,3526
874370,547
874371,5459
874371,509
874371,3526
874371,547
874372,5761
874372,575
874372,977
874372,2028
874372,1330
874372,3517
874372,5459
874372,3581
874373,576
874373,5761
874373,707
874373,613
874374,707
874374,613
874379,4825
874379,864
874383,5758
874383,5759
874383,5753
874384,560
874384,556
874384,5758
874384,5759
874384,5753
874385,5750
874385,5760
874385,5757
874385,575
874402,4125
874403,5626
874403,1963
874403,3182
874403,2861
874403,1149
874403,5297
874403,1142
874403,5582
874404,281
874404,403
874404,5571
874405,5579
874405,5296
874405,271
874405,281
874405,403
874405,5571
874407,1817
874407,5626
874407,1963
874407,2855
874407,1142
874433,1396
874435,3902
874436,1398
874436,3522
874436,1418
874436,2031
874436,1868
874437,1868
874441,1398
874441,3522
874441,1418
874441,2033
874441,1628
874453,3384
874453,1581
874453,1387
874454,3384
874454,1581
874454,1387
874480,3908
874480,3858
874480,3524
874483,3523
874483,3857
874483,3902
874487,1541
874487,4684
874487,4572
874488,3523
874488,1418
874488,2031
874488,1495
874489,1564
874489,1615
874489,1583
874489,1396
874489,1495
874490,1564
874490,1615
874490,5179
874490,1572
874492,1897
874492,1869
874492,1582
874492,5115
874511,4898
874511,1420
874511,1581
874511,1502
874511,1572
874512,1420
874512,5437
874514,4898
874514,1420
874514,5437
874514,2820
874515,1543
874516,3523
874516,1419
874516,1547
874516,2536
874518,1548
874518,1420
874518,5437
874519,1897
874539,1751
874549,3523
874549,1419
874549,4897
874551,4896
874551,1420
874551,5437
874588,3933
874588,2863
874588,316
874588,5487
874588,613
874588,3895
874589,2274
874589,3415
874589,2828
874589,603
874589,4892
874589,1330
874589,2815
874589,3891
874589,5626
874591,26
874599,642
874599,636
874599,1312
874599,1176
874599,4893
874599,1901
874599,604
874599,605
874599,708
874599,711
874599,3421
874601,5569
874601,349
874601,1215
874601,481
874601,509
874603,576
874603,5761
874603,1189
874603,935
874603,707
874603,613
874603,4652
874603,637
874603,648
874603,5600
874603,665
874604,3182
874604,2861
874604,1149
874604,5614
874604,5297
874604,1142
874604,5582
874604,639
874604,3895
874605,5274
874605,1759
874605,211
874605,240
874606,3412
874606,3547
874606,5297
874606,1151
874606,305
874606,3891
874606,5432
874607,1759
874607,1142
874607,5154
874607,5162
874607,1176
874607,1178
874607,1248
874607,708
874607,711
874607,3421
874607,2305
874607,728
874608,637
874608,5579
874608,212
874608,195
874608,179
874609,757
874609,3415
874609,2828
874609,707
874609,603
874609,1900
874609,4892
874610,4652
874610,636
874610,818
874610,656
874610,242
874610,5296
874610,271
874611,636
874611,818
874611,964
874611,5469
874611,493
874611,494
874611,3900
874611,5639
874612,553
874612,4892
874612,5123
874612,3517
874612,480
874612,2527
874612,5523
874612,5692
874614,2049
874614,3906
874614,3514
874614,870
874614,4570
874614,5296
874614,5278
874614,184
874614,179
874614,188
874615,1901
874615,604
874615,708
874615,3421
874615,2178
874615,2871
874616,891
874616,3547
874616,5288
874616,271
874616,2863
874617,5297
874617,4571
874617,3517
874618,5288
874618,271
874618,2863
874618,3518
874618,5456
874618,509
874618,3526
874618,5388
874618,546
874618,4893
874618,604
874618,708
874618,711
874618,3421
874618,2273
874618,2305
874618,5440
874618,2871
874621,469
874621,5573
874621,5423
874621,3906
874621,5458
874621,509
874621,3526
874621,547
874621,242
874621,5155
874621,2479
874622,4652
874622,1819
874622,1330
874622,3517
874622,508
874622,5456
874622,3514
874622,1154
874622,5296
874622,1759
874622,15
874623,864
874623,3890
874623,3518
874623,5460
874623,509
874623,3526
874623,2816
874623,1782
874623,638
874624,864
874624,3890
874624,3518
874624,5460
874624,509
874624,3526
874624,2816
874624,1782
874624,638
874625,757
874625,3415
874625,2828
874625,707
874625,1819
874625,1312
874625,2028
874625,1330
874625,3517
874625,508
874625,5461
874625,3514
874625,2816
874625,1154
874625,281
874626,1151
874626,494
874626,2815
874626,3518
874626,5456
874626,509
874626,3526
874626,841
874626,2029
874626,1313
874626,1248
874626,708
874626,711
874626,3422
874627,2880
874627,553
874627,4892
874627,1330
874627,3517
874627,508
874627,5459
874627,3514
874627,242
874627,212
874627,129
874627,1251
874628,891
874628,1138
874628,211
874628,240
874628,5459
874628,509
874628,3526
874628,546
874628,4895
874628,554
874628,5781
874628,575
874630,5689
874630,2528
874630,481
874630,5457
874630,509
874630,3526
874630,546
874630,4895
874630,554
874631,1160
874631,5582
874631,651
874631,965
874631,3517
874631,508
874631,5460
874631,3514
874631,3901
874635,5582
874635,1164
874636,1163
874636,5579
874638,3895
874641,5571
874641,864
874641,327
874641,5487
874642,2815
874642,3891
874642,396
874642,5626
874644,757
874644,3415
874644,2828
874645,26
874646,3906
874646,3514
874646,3526
874646,546
874646,1248
874646,711
874646,3420
874647,757
874647,3415
874647,2828
874647,613
874660,242
874660,5167
874660,5155
874660,115
874661,242
874661,5167
874661,5155
874661,115
874661,3136
874662,5409
874662,3130
874662,116
874662,5424
874662,1142
874663,5405
874663,639
874663,3899
874664,4571
874664,869
874664,5123
874664,3517
874669,5466
874669,5626
874669,2861
874669,1149
874670,26
874670,3893
874670,3901
874670,281
874670,812
874670,403
874670,3782
874670,5571
874670,388
874682,4125
874682,5689
874682,3892
874682,27
874683,5681
874683,4125
874683,5689
874683,3892
874683,27
874684,4125
874684,5689
874684,3906
874684,3514
874684,3519
874684,546
874684,856
874684,27
874689,642
874689,636
874689,1312
874689,1176
874693,1330
874693,3517
874693,480
874693,2035
874693,350
874694,518
874696,5739
874696,1011
874702,576
874702,5761
874702,2117
874702,1189
874702,935
874702,707
874702,613
874702,4652
874702,637
874702,648
874702,5600
874702,665
874706,4652
874706,637
874706,648
874706,5579
874706,212
874706,5296
874706,271
874707,648
874707,5579
874707,212
874707,5296
874707,271
874708,1149
874708,5614
874708,5297
874708,1142
874708,5582
874708,639
874708,3895
874709,648
874709,5579
874709,212
874709,5296
874709,271
874709,281
874709,812
874712,818
874712,5469
874716,3134
874716,5573
874716,5423
874716,3514
874716,317
874716,281
874716,403
874716,3256
874721,396
874721,3890
874721,304
874721,2855
874721,5296
874721,1759
874722,3890
874722,304
874723,1151
874723,305
874723,3891
874723,5432
874725,1151
874725,305
874725,3891
874726,1151
874726,305
874726,3891
874727,2479
874728,1176
874728,1178
874728,1248
874728,708
874728,711
874728,3421
874728,2305
874728,728
874729,636
874729,818
874729,656
874729,242
874729,5296
874729,271
874730,636
874730,818
874730,656
874730,242
874730,5296
874730,271
874731,1149
874731,5297
874731,240
874731,1175
874731,1782
874740,26
874740,5125
874740,3906
874740,319
874740,308
874743,1151
874743,307
874743,318
874743,3892
874743,27
874744,912
874744,2869
874744,5297
874744,240
874744,1175
874745,648
874745,656
874745,242
874745,5296
874745,5791
874745,179
874745,912
874746,575
874746,2528
874746,481
874747,5109
874749,575
874749,1249
874749,27
874750,212
874750,1306
874750,281
874751,3901
874751,307
874751,952
874751,1782
874751,638
874752,3901
874752,281
874753,5639
874755,4895
874758,1248
874758,708
874758,711
874760,5296
874760,5278
874760,179
874760,188
874761,5296
874765,1782
874765,4894
874765,3517
874767,2899
874767,55
874767,5440
874767,2274
874767,2304
874767,3415
874767,2828
874767,707
874767,603
874767,4892
874767,1330
874767,3517
874767,508
874768,604
874768,708
874768,711
874768,3421
874768,2273
874768,2305
874768,5440
874768,2871
874769,1149
874769,5274
874773,1759
874773,116
874777,26
874777,1330
874777,3517
874777,508
874779,1312
874779,2028
874779,3517
874779,508
874779,5456
874783,3892
874783,1249
874784,469
874784,5573
874784,5423
874784,3906
874784,5458
874785,469
874785,5573
874785,5423
874785,3906
874785,5458
874785,509
874785,3526
874785,547
874785,242
874785,5155
874786,3134
874786,5573
874786,5423
874786,3906
874786,5458
874786,3526
874786,547
874786,242
874786,5155
874786,2479
874787,5424
874787,2554
874789,271
874789,281
874790,3517
874790,508
874790,5460
874790,3514
874790,1000
874790,5626
874791,509
874791,3526
874791,2816
874791,1782
874791,638
874792,864
874792,3901
874794,977
874794,818
874794,964
874794,5469
874796,757
874796,3415
874796,2828
874796,707
874796,1819
874796,1312
874796,2028
874796,1330
874796,3517
874796,508
874797,757
874797,3421
874797,707
874797,613
874797,637
874798,2899
874798,3422
874800,553
874800,5425
874801,5781
874801,575
874805,5689
874805,2528
874805,481
874805,509
874805,3526
874805,547
874808,1160
874808,5582
874808,651
874808,965
874808,3517
874808,508
874809,1160
874809,5582
874809,651
874810,1233
874810,5459
874810,509
874813,5761
874829,5750
874829,5760
874829,5757
874829,555
874829,559
874835,1249
874835,27
874836,115
874836,1139
874836,4803
874836,799
874836,1025
874837,91
874837,798
874837,4804
874837,114
874838,242
874838,212
874838,2479
874838,115
874838,1025
874838,3077
874839,3076
874839,1125
874839,116
874839,5424
874839,211
874839,4748
874840,3077
874840,2869
874840,5476
874840,5288
874840,271
874840,281
874840,3782
874840,5571
874841,5626
874841,3781
874841,2861
874841,1149
874841,5274
874841,5475
874841,179
874841,3076
874842,3517
874842,3518
874842,5540
874842,5523
874842,5692
874844,576
874844,5577
874845,3008
874845,891
874845,1138
874845,3412
874845,211
874845,240
874845,3518
874845,5458
874845,509
874845,3526
874845,546
874845,27
874846,26
874846,1330
874846,3517
874846,508
874846,5458
874846,3514
874846,242
874846,212
874846,1251
874846,2999
874847,553
874847,4892
874847,1330
874847,3517
874847,508
874847,5457
874847,480
874847,2527
874847,5692
874847,5686
874848,1233
874848,5459
874848,509
874848,3526
874848,841
874848,1176
874848,5425
874848,576
874848,5577
874849,3891
874849,396
874849,4827
874849,5522
874849,4881
874849,4878
874850,4873
874850,4875
874850,5413
874850,4825
874850,864
874851,115
874851,1139
874851,4803
874851,799
874851,1025
874852,91
874852,798
874852,4804
874852,114
874854,3076
874854,1125
874854,116
874854,5424
874854,211
874854,4748
874856,3076
874857,3076
874857,1125
874857,116
874857,5424
874857,211
874857,4748
874858,3076
874858,1125
874858,116
874858,5424
874859,242
874859,212
874859,2479
874859,115
874859,1025
874859,3077
874860,2479
874860,115
874860,1025
874860,3077
874861,242
874861,212
874861,2479
874861,115
874861,1025
874861,3077
874863,3077
874863,2869
874863,5476
874863,5297
874864,5626
874864,3781
874864,2861
874864,1149
874864,5274
874864,5475
874864,179
874864,3076
874865,3077
874865,2869
874865,5476
874865,5288
874865,271
874865,281
874865,5571
874866,5626
874866,2861
874866,1149
874866,5274
874866,5475
874866,179
874866,3076
874870,3077
874870,2869
874870,5476
874870,5288
874870,271
874870,281
874870,3782
874870,5571
874870,5466
874871,3077
874871,2869
874871,5476
874871,5288
874871,271
874871,281
874871,5571
874871,5466
874872,5466
874872,5626
874872,3781
874872,2861
874872,1149
874872,5274
874872,5475
874872,179
874872,3076
874873,5466
874873,5626
874873,2861
874873,1149
874873,5274
874873,5475
874873,179
874873,3076
874874,5274
874874,5475
874874,179
874874,3076
874875,3517
874875,3518
874875,5523
874875,5692
874875,5680
874878,26
874878,5423
874878,5692
874879,26
874879,5423
874879,5692
874879,5680
874880,1330
874880,3517
874880,480
874880,347
874880,2666
874880,4401
874881,1330
874881,3517
874881,480
874881,347
874881,2666
874881,4401
874881,864
874883,1160
874883,639
874883,3899
874883,1892
874883,604
874883,934
874883,5577
874884,1160
874884,639
874884,3899
874884,1892
874884,604
874884,934
874884,1034
874884,1701
874884,5577
874885,1160
874885,639
874885,3899
874885,1892
874885,604
874885,934
874885,2117
874885,5577
874886,639
874886,3899
874886,1892
874886,604
874886,934
874888,5571
874888,3890
874888,480
874888,3134
874889,5571
874889,3890
874889,480
874889,3134
874893,5571
874893,3890
874893,480
874894,3134
874894,481
874894,3891
874894,5625
874895,5680
874895,5573
874895,3134
874896,3008
874896,891
874896,1138
874896,3412
874896,211
874896,240
874896,3518
874898,3514
874898,242
874898,212
874898,1251
874898,2999
874899,5692
874899,5686
874900,3891
874900,396
874900,4827
874900,4880
874901,3891
874901,396
874901,4827
874901,5522
874901,4881
874901,4878
874902,3891
874902,396
874902,4827
874902,4880
874904,4873
874904,4875
874904,5413
874904,4825
874904,864
874904,3890
874904,547
874905,4873
874905,4875
874905,5413
874905,4825
874905,864
874905,3890
874906,5636
874906,2506
874906,3422
874906,2013
874906,761
874907,5218
874907,5221
874907,5705
874907,5692
874907,5686
874908,1239
874908,281
874908,403
874908,5625
874908,1816
874908,5522
874908,4881
874908,4878
874909,4873
874909,4875
874909,5413
874909,1817
874909,5626
874909,1963
874909,2855
874909,1142
874910,5686
874913,4895
874913,4757
874913,560
874913,556
874913,1701
874913,2950
874915,1239
874915,281
874915,403
874915,5625
874915,1816
874915,4880
874917,4873
874917,4875
874917,5413
874917,1817
874917,5626
874917,1963
874917,2855
874920,5608
874920,2251
874979,1396
874979,1750
874980,1542
874980,3523
874980,1548
874980,4899
874981,1396
874981,2034
874981,1417
874981,5437
874981,1397
874981,3902
874982,4896
874982,1420
874982,1581
874982,1502
874982,2355
874989,2356
874989,5180
874989,1595
874989,1616
874989,5437
874989,1397
874989,3907
874990,3908
874990,1398
874990,1541
874990,1581
874990,1502
874990,2355
874991,1635
874991,4685
874991,1544
874991,3523
874991,1418
874991,2031
874991,1495
874993,1750
874995,2820
874997,1548
874997,1420
874997,1581
874997,1502
874997,1572
874998,1750
874999,1541
875000,1869
875004,1573
875004,1501
875004,1580
875004,1418
875005,1897
875008,4896
875008,1420
875008,5437
875009,1581
875009,1502
875009,2355
875025,3902
875027,1603
875027,1497
875027,2818
875032,1532
875032,2818
875032,4684
875032,1679
875032,1502
875032,1572
875036,4898
875036,1420
875036,5437
875036,2820
875037,1582
875037,1578
875037,1544
875037,1407
875037,1532
875038,1497
875038,1531
875038,1408
875038,1542
875038,1579
875038,1583
875039,1773
875039,1582
875039,1578
875039,1544
875039,1397
875040,1586
875040,1396
875040,4898
875040,1547
875040,3857
875040,3902
875041,3908
875041,3858
875041,1491
875041,1548
875041,4897
875041,1869
875041,1587
875042,2356
875042,1501
875042,1580
875042,1544
875042,1397
875042,3907
875043,1751
875045,1548
875045,1420
875045,5310
875046,1407
875047,1419
875047,1547
875047,2536
875048,1408
875050,3908
875051,3908
875051,1398
875051,3522
875051,1418
875051,2031
875051,1868
875052,1396
875052,2034
875052,1417
875052,5437
875052,1397
875053,1629
875053,2034
875053,1417
875053,5437
875053,1397
875054,2033
875054,1628
875055,1573
875055,1501
875055,1580
875055,2742
875057,2356
875057,1501
875057,1580
875058,1419
875058,4897
875059,1601
875060,1534
875060,1581
875060,1502
875060,2355
875061,3523
875061,1419
875061,4897
875062,1679
875062,1580
875062,3520
875063,1679
875063,1580
875063,1533
875064,3522
875064,1419
875064,4897
875065,2034
875065,1417
875065,1581
875065,1387
875066,1582
875066,1578
875066,1544
875067,1586
875068,1582
875068,1578
875068,1544
875068,1407
875068,1532
875070,1541
875070,1579
875070,1583
875071,1582
875071,1578
875071,1544
875071,1407
875071,1532
875072,1587
875073,1531
875073,1408
875073,1542
875073,1579
875073,1583
875074,1398
875074,1541
875074,1579
875074,1583
875075,3908
875075,3858
875075,1491
875075,1548
875075,4897
875075,1869
875076,1586
875076,1396
875076,4898
875076,1547
875076,3857
875077,1586
875077,1868
875078,3908
875079,3858
875079,1491
875079,1548
875079,4897
875079,1869
875079,1587
875080,4898
875080,1547
875080,3857
875080,3902
875081,1869
875081,1587
875082,1751
875082,1709
875082,2034
875082,1417
875082,5437
875083,2033
875083,1750
875084,2356
875084,5180
875084,1595
875084,1616
875084,1533
875085,3908
875085,1398
875086,1397
875086,3907
875087,1534
875087,1596
875087,5179
875087,2355
875088,2356
875088,5180
875088,1586
875088,1868
875089,4898
875089,1547
875089,3524
875090,2033
875090,1750
875091,3523
875091,1548
875091,4899
875092,2356
875092,1501
875092,1580
875092,1544
875093,3908
875093,1398
875094,3908
875095,1573
875095,1501
875095,1580
875096,1398
875096,1541
875096,1581
875096,1502
875096,1572
875097,3902
875098,1869
875098,1582
875098,1581
875098,1502
875098,1572
875099,1541
875099,1581
875099,1502
875099,1572
875100,1897
875100,2034
875100,1417
875100,5437
875101,1897
875101,2034
875101,1417
875101,5437
875102,1897
875102,2034
875102,1417
875102,5437
875103,1635
875103,4685
875103,1544
875104,1573
875104,5180
875104,5115
875132,539
875132,527
875133,5340
875133,5109
875133,1318
875133,642
875133,639
875133,1248
875134,4728
875134,4521
875134,690
875134,3123
875134,636
875135,4254
875135,4566
875135,2246
875135,3608
875135,4432
875135,3415
875135,2828
875135,707
875135,603
875135,1900
875136,616
875136,1248
875136,1188
875136,708
875136,711
875136,3419
875136,735
875136,5628
875136,3599
875136,3597
875136,3604
875136,5764
875136,4528
875136,3720
875137,2934
875138,616
875138,1248
875138,1188
875138,708
875138,711
875138,3419
875138,735
875138,2279
875138,5628
875138,3599
875138,3597
875138,3604
875138,1086
875138,3618
875138,4555
875138,3629
875138,3692
875138,4526
875139,3615
875139,749
875139,3665
875139,3663
875139,1083
875139,4539
875139,3707
875139,1703
875139,3670
875139,3683
875139,2106
875139,727
875139,2274
875139,3415
875139,2828
875139,707
875139,612
875140,46
875140,4647
875140,636
875140,3536
875140,4699
875141,3647
875141,3649
875141,3653
875141,3044
875141,2899
875141,51
875141,716
875141,2274
875141,3420
875141,5592
875141,4566
875141,4256
875141,2115
875142,4255
875142,2934
875142,5585
875142,757
875142,3421
875142,2305
875142,2177
875142,2871
875142,3652
875142,3646
875142,3645
875143,4936
875143,4997
875143,5801
875143,5119
875143,4443
875143,2745
875143,5761
875143,575
875144,4971
875144,4865
875144,4442
875144,4918
875144,2745
875144,5761
875144,575
875145,4552
875145,3024
875145,5769
875145,4566
875145,2246
875145,3608
875145,4432
875145,3415
875145,2828
875145,707
875145,606
875145,603
875146,526
875146,538
875146,3272
875147,3272
875147,539
875147,527
875148,4953
875148,5367
875148,5675
875148,5340
875148,5109
875148,1318
875148,642
875148,639
875148,1248
875149,4953
875149,5367
875149,5675
875149,5340
875149,5109
875149,1318
875149,642
875149,636
875152,4521
875152,3123
875152,636
875153,690
875153,3123
875153,636
875154,4254
875154,4566
875154,2246
875154,3608
875154,4432
875154,3415
875154,2828
875154,707
875154,603
875154,1900
875155,1188
875155,708
875155,711
875155,3419
875155,735
875155,5628
875155,3599
875155,3597
875155,3604
875155,5764
875155,4528
875155,3720
875156,616
875156,1248
875156,708
875156,711
875156,3419
875156,735
875156,2279
875156,5628
875156,3599
875156,3597
875156,3604
875156,1086
875156,3632
875156,4254
875158,708
875158,711
875158,3419
875158,735
875158,2279
875158,5628
875158,3599
875158,3597
875158,3604
875158,1086
875158,3632
875158,4254
875160,3615
875160,749
875160,3665
875160,3663
875160,1083
875160,4539
875160,3707
875160,1703
875160,3668
875160,1979
875160,3670
875160,3683
875160,2106
875160,727
875160,2274
875160,3415
875160,2828
875160,707
875160,612
875161,3615
875161,749
875161,3665
875161,3663
875161,1083
875161,4539
875161,3707
875161,1703
875161,3668
875161,1979
875161,3670
875161,3683
875161,3720
875161,2106
875161,727
875161,2274
875161,3415
875161,2828
875161,707
875161,612
875162,1082
875162,3710
875162,3707
875162,1703
875162,3670
875162,3683
875162,2106
875162,727
875162,2274
875162,3415
875162,2828
875162,707
875162,612
875163,1082
875163,3710
875163,3707
875163,1703
875163,3670
875163,3683
875163,2106
875163,727
875163,2274
875163,3415
875163,2828
875163,707
875163,612
875164,1082
875164,3710
875164,3707
875164,1703
875164,3670
875164,3683
875164,3720
875164,2106
875164,727
875164,2274
875164,3415
875164,2828
875164,707
875164,612
875166,2317
875166,3707
875166,1703
875166,3668
875166,1731
875166,3037
875166,3647
875166,46
875166,4647
875166,636
875166,3536
875166,4699
875168,4728
875168,696
875168,46
875168,4647
875168,636
875168,3536
875168,4699
875171,4255
875171,2934
875171,5585
875171,757
875171,3415
875172,4936
875172,5801
875172,5119
875172,4930
875172,4443
875172,2745
875172,5761
875172,575
875173,4971
875173,4865
875173,4442
875173,4919
875173,2745
875173,5761
875173,575
875177,1188
875177,708
875177,711
875177,3419
875177,2279
875177,5628
875177,3599
875177,3597
875177,3604
875177,5762
875177,749
875177,3665
875177,3663
875177,1083
875178,33
875178,4663
875178,538
875178,3272
875178,3370
875178,5111
875178,4979
875178,4929
875179,4979
875179,4442
875179,3370
875179,3272
875179,539
875179,4664
875179,838
875180,3600
875180,1086
875180,3632
875180,3618
875180,4254
875180,4566
875180,2246
875180,5761
875180,575
875181,3419
875181,5628
875181,3599
875181,4559
875182,4552
875182,3024
875182,5769
875182,2934
875182,5585
875182,3884
875182,2711
875182,3196
875182,3415
875182,2828
875182,707
875182,612
875183,708
875183,711
875183,3419
875183,735
875183,2279
875183,5628
875183,3599
875183,3597
875183,3604
875183,3600
875184,1200
875184,3662
875184,3600
875184,1086
875184,3618
875184,4254
875184,4566
875184,2246
875184,5761
875184,575
875185,4566
875185,2246
875185,5761
875185,575
875186,4552
875186,3024
875186,5769
875186,2934
875186,5585
875186,3884
875186,2711
875186,3196
875186,3415
875186,2828
875186,707
875186,612
875187,5608
875187,149
875188,5608
875189,148
875189,5609
875190,83
875190,2482
875190,73
875190,5558
875190,2839
875191,2838
875191,5611
875191,74
875191,1025
875192,992
875192,5609
875193,148
875194,73
875197,148
875197,5609
875198,148
875199,148
875199,5609
875200,148
875200,5609
875201,153
875201,148
875205,83
875205,2482
875205,73
875205,5558
875205,2839
875205,3994
875206,83
875206,2482
875206,73
875207,2838
875207,5611
875207,74
875207,1025
875208,2838
875208,5611
875208,74
875208,1025
875209,2838
875209,5611
875209,74
875209,1025
875210,3995
875210,2838
875210,5611
875210,74
875210,1025
875211,3995
875211,2838
875211,5611
875211,74
875211,1025
875213,3995
875213,2838
875213,5611
875213,74
875213,1025
875214,74
875214,1025
875215,74
875215,1025
875216,74
875216,1025
875217,74
875217,1025
875218,5608
875218,2251
875218,895
875218,3870
875219,992
875220,992
875220,5609
875221,992
875221,5609
875222,3871
875222,992
875222,5609
875223,3871
875223,992
875225,3871
875225,992
875225,5609
875227,992
875227,1015
875227,5609
875228,992
875228,1015
875228,5609
875230,3871
875230,992
875230,1015
875230,5609
875231,3871
875231,992
875231,1015
875231,5609
875234,5608
875234,5561
875234,4248
875235,4248
875235,5620
875235,5609
875236,3977
875236,992
875236,5609
875237,5608
875237,895
875237,3976
875237,3972
875239,576
875239,1275
875239,4642
875239,1231
875239,5781
875240,4248
875240,5620
875240,5609
875241,4248
875241,5620
875241,5609
875242,4248
875242,5620
875246,3977
875246,992
875246,1015
875246,5609
875248,3977
875248,992
875248,1015
875248,5609
875249,3973
875249,3977
875249,992
875249,5609
875251,3973
875251,3977
875251,992
875251,5609
875254,3973
875254,3977
875254,992
875254,1015
875254,5609
875255,3976
875255,3972
875256,5608
875256,2251
875256,895
875256,3976
875256,3972
